,image_id,acevedo_label,fold,labels
4914,40910a93-58b9-4392-8ff0-9c88094122b2,monocyte,train,MO
4915,952426d8-45ed-4e04-8799-e340d89cbbb9,monocyte,train,MO
4916,d5c1a40c-bee4-4e4f-a847-1a2278f7c4b5,eosinophil,train,EO
4917,f15cc806-7d61-410b-969b-1b6437bfa5c0,eosinophil,train,EO
4920,011eca02-5606-4b78-8c5e-5c570661ae78,monocyte,train,MO
4924,b0d9fb43-21b8-48e4-911e-7850332718f2,monocyte,train,MO
4926,8c35e6fd-5fbb-4897-82a1-e3dc6aa36ed1,monocyte,train,MO
4927,4b088b5c-b774-4c12-a590-386732454acc,eosinophil,train,EO
4931,f291cac2-9eab-45c7-a10f-8fa21c4278ec,eosinophil,train,EO
4933,3287a26f-d6bc-4b78-b191-744cd8d7a08e,monocyte,train,MO
4934,60d55b92-3889-477c-92de-1464ad57dcda,monocyte,train,MO
4935,97ebe17d-731f-46b9-9f41-d672d77666c3,eosinophil,train,EO
4939,fd9f3167-44a2-481a-9fce-0ad8d7f5068f,basophil,train,BA
4940,7285de83-2d04-4159-92e3-0fe17873d693,basophil,train,BA
4941,6ea6cb13-23e7-4ca6-99e0-8e894e747ca4,basophil,train,BA
4949,abfa91ee-2881-4f17-9cc2-1b80a6385222,basophil,train,BA
4952,9ea67174-55f0-4fb0-bd4a-7e5f81ebb900,eosinophil,train,EO
4957,331492ab-963d-43b9-ad85-ec52863b5b1a,monocyte,train,MO
4958,8a7ffb07-b571-46a0-9101-55db0b7f2dcf,basophil,train,BA
4962,12f9de18-5293-49d8-93c2-f21163a2caf1,eosinophil,train,EO
4969,399363e2-4e87-4f81-870a-bd0cfb50d6f9,eosinophil,train,EO
4970,1da59893-1136-43a3-908f-3dfea0340a66,eosinophil,train,EO
4972,7484bb01-2f4c-4bd7-aca8-8cd67e526344,monocyte,train,MO
4974,204f5a88-6b67-47c1-881e-1aaf8bda6d59,monocyte,train,MO
4977,d99a5da3-34bd-40e5-9c0f-69acd9a01488,eosinophil,train,EO
4982,49974260-0e75-498a-89d1-8ded1d49eef9,eosinophil,train,EO
4987,3b4a8b9e-d9b4-43ff-9707-ba9816b7a62b,eosinophil,train,EO
4988,9a959b1f-716f-4586-bd14-67ad07db2e73,eosinophil,train,EO
4990,6ef66ed7-659c-467b-8fe0-433a9578f3e0,eosinophil,train,EO
4995,eeb1d874-acb7-46b8-9716-0d83ae13a477,eosinophil,train,EO
4998,6bf30b59-fbc5-4145-b8c0-27e9f2871dad,basophil,train,BA
5001,4a510463-a0db-4a34-89fd-f90de41a59f8,eosinophil,train,EO
5002,69a56dfe-0c12-456d-9fd4-44952cda0f13,monocyte,train,MO
5005,1d90caee-097f-45af-8ed7-12bff54cf82a,basophil,train,BA
5007,9c16f72a-6701-4b14-9186-14cd56568549,basophil,train,BA
5008,dd8d4702-0735-44d5-9030-9b3be13931fa,monocyte,train,MO
5016,7684d422-4257-43b6-8fac-ec56f2766033,basophil,train,BA
5018,6826c51c-921e-48e0-acb4-22fa6e822658,monocyte,train,MO
5020,d40ee6ed-53c3-490b-80df-8aabca59c919,eosinophil,train,EO
5024,26cbe06e-b935-4397-a187-dc0ca4a84c05,eosinophil,train,EO
5025,12accafa-bd57-4ff8-b3e2-b9d8f9761d23,eosinophil,train,EO
5032,9d692fcd-4177-4c9c-8809-b2b44d0dab6a,basophil,train,BA
5033,b663ec40-6d09-461f-93f8-3c7c8a12d176,basophil,train,BA
5034,a3cf581a-1224-4aa6-bd5c-fe10e88ed358,monocyte,train,MO
5038,ae22e435-901f-4132-8a0e-80a051e954bf,monocyte,train,MO
5042,0b51c898-9384-40b1-b5a7-0bc4d7fdb7ea,eosinophil,train,EO
5043,72b1f547-e0d6-43d1-8ba5-32c35104ecd2,eosinophil,train,EO
5044,9c630dbe-93ee-40b5-93c6-6c728df0abd2,eosinophil,train,EO
5046,b2a861a7-6b1d-4846-a7f5-77a9cf67db3f,basophil,train,BA
5047,f9256c25-4d0e-482c-9218-d80d626d88ad,eosinophil,train,EO
5048,f5cdbf11-ba6e-4ebc-8a64-7c66f99f0125,basophil,train,BA
5050,fd310f29-83ce-46ae-9a30-9c24ef766563,eosinophil,train,EO
5051,d57d42c4-a6a1-4170-a371-5326f5936ac9,eosinophil,train,EO
5054,f0888abb-05fb-49c0-83c4-148e811f41e5,eosinophil,train,EO
5061,b9f2fca4-c314-4344-8387-d23aa03ba408,eosinophil,train,EO
5065,f5450c93-9125-49e5-959e-2e18104f778d,eosinophil,train,EO
5069,755e98c7-2797-4191-883b-8f810ed5fb25,eosinophil,train,EO
5070,eea95a1a-bb18-44a3-a909-47f774317b57,monocyte,train,MO
5071,83792410-a400-4132-958a-b6d89743deec,monocyte,train,MO
5073,6df3dce8-822f-4587-bc3c-3641b5165156,basophil,train,BA
5081,15ebfad0-0c1c-4c8d-96e0-a30a9b47130b,monocyte,train,MO
5085,c0e6e51d-a587-4574-bdf3-983f42c1aa0f,eosinophil,train,EO
5089,76f1c361-d1ba-4301-9be0-d4af2afc0a33,eosinophil,train,EO
5090,8e49513e-a116-45cd-b5f9-0be507d3b15c,monocyte,train,MO
5093,ace8976d-4e4f-4363-ba89-20600ba9d5f3,basophil,train,BA
5101,e78edc39-f690-4f61-9b53-722f50cac308,eosinophil,train,EO
5102,55d5173a-e45b-4bc0-a0b1-2b41ef4cd740,basophil,train,BA
5103,13f7db2a-d88e-4e5f-8bd9-658c213ea9b6,basophil,train,BA
5107,32b4db30-c71d-48a6-a0ae-36ad18790617,basophil,train,BA
5108,b1944509-2184-480f-975a-5fcf508b8e64,eosinophil,train,EO
5109,2b4c4c1f-0233-4173-8990-995f2a85403e,eosinophil,train,EO
5116,055010c3-6e2c-4ab0-b2fc-abb6477ea93c,eosinophil,train,EO
5117,9dc2de75-20eb-4fc1-91b9-1df1c145e5c8,monocyte,train,MO
5120,ca6d045e-9fda-49cf-a456-31ea97c36f7a,basophil,train,BA
5122,83467e03-c48e-4541-a730-5e7c3d10726a,basophil,train,BA
5131,14281e17-ce7f-46c1-8fa4-6b5fbc8ac72a,monocyte,train,MO
5136,5a0c10c0-1c7d-443a-a0cf-a5b402f68ec4,eosinophil,train,EO
5137,27709a24-bda6-4f3b-9492-5255cf80827c,monocyte,train,MO
5140,65399ce9-4a77-4b59-bdc1-8cdf3c820e7d,eosinophil,train,EO
5144,739ab26c-0e42-48af-9e02-0d7d297823c4,eosinophil,train,EO
5145,510bf257-ef3f-4292-ab15-01c341752848,eosinophil,train,EO
5148,ddad1902-9019-4be9-bd8a-cc3897d699ee,eosinophil,train,EO
5150,4396bc38-4843-43b5-a758-730139541cb0,eosinophil,train,EO
5153,396cf680-fd05-4502-9c37-b3c643d99714,eosinophil,train,EO
5158,0d7b387a-fc48-4b98-aa80-1461d883963b,eosinophil,train,EO
5161,a322b20d-f860-4d8c-950c-ff8025057de7,eosinophil,train,EO
5163,b11a526d-078e-4616-bae8-b236b6e1fd13,eosinophil,train,EO
5164,fcacc5c7-1b9f-450b-97ed-098c969b4445,monocyte,train,MO
5165,14caf112-661f-418a-a2dd-f44bc56f4cb6,eosinophil,train,EO
5169,38e407d2-1797-47ff-b3f3-c2f96b42e080,monocyte,train,MO
5170,ae22208a-2575-46de-a907-56d2a1336878,eosinophil,train,EO
5171,ba2fbe7c-2e2d-4735-b089-113e9eca136b,eosinophil,train,EO
5184,0e72c504-5db3-49a9-b578-b38fb9de8575,basophil,train,BA
5196,c6c9dc31-49a9-4ad1-bfe9-e112b058120f,eosinophil,train,EO
5198,b1ce8959-d513-4d12-b7e2-8ef54c404775,eosinophil,train,EO
5201,95d32e85-ba6d-43c0-b472-f338fbe0f2bc,eosinophil,train,EO
5204,307116fc-3265-4fcf-b681-ca5245edfb3e,basophil,train,BA
5209,6a3ec69d-9314-46b5-aeb4-c5f46dfbe100,eosinophil,train,EO
5213,9ce653d2-8b65-4b6e-a962-3a16d3f8b5ac,basophil,train,BA
5214,655ed66a-19a4-4ed4-8a02-1f615abb70b6,eosinophil,train,EO
5215,96b8e674-7bb1-441f-8b3f-363817b77085,eosinophil,train,EO
5216,f74bc169-e1fb-4ce2-a55a-ee43838b050a,basophil,train,BA
5221,b3c92ffc-fee0-4ee2-a4c0-ab5b62217073,basophil,train,BA
5225,d901165a-3940-48b1-946b-5b7626679ad9,eosinophil,train,EO
5226,a6f6e01e-2911-45e4-815c-a5da085c4f4d,basophil,train,BA
5234,6679fc2f-2653-4c41-999e-0780f25d344a,monocyte,train,MO
5235,3be602cc-675d-4ae9-9a55-550c4409b4b2,monocyte,train,MO
5239,5ecc6980-319a-4514-a58c-0a0580625325,eosinophil,train,EO
5243,ee21d9e7-e4eb-4dcd-87e0-297a3f9f9487,eosinophil,train,EO
5252,6844ea9f-0100-49f2-89af-818f7ddb8353,basophil,train,BA
5256,ab81b809-38a6-4799-9487-121d707609a0,eosinophil,train,EO
5257,aef5a2a4-3482-4ceb-bb87-2d889d2d649e,eosinophil,train,EO
5262,de21e844-f261-4b35-9ee8-a8f7edbc171d,eosinophil,train,EO
5265,30c16692-22ad-4467-b9a6-5e5c5ad35053,eosinophil,train,EO
5269,2bbcb3f5-aa7f-40d0-ac24-3894116e3b60,basophil,train,BA
5270,1cdb1cda-d951-4001-b27e-ffbebb538677,monocyte,train,MO
5271,04f86cb9-b396-49c0-b128-0bf0b92cae79,monocyte,train,MO
5272,893dc01a-9cd1-41cf-8ace-7e9240b9e0f0,monocyte,train,MO
5275,5b245429-56a6-48da-8fa9-e2ae6405faa0,basophil,train,BA
5282,bb601ba6-a502-47b6-8f3b-53745a17be53,monocyte,train,MO
5284,631ae80a-cc2c-4da9-ae4c-d4ec78535dcb,basophil,train,BA
5285,d4c84b52-c36e-4021-802e-aafb5e29688e,monocyte,train,MO
5286,9271ac2e-6689-481d-86b8-6caff6f30d05,eosinophil,train,EO
5290,d2373bfc-9a4d-46a3-9e5c-9c8f508e0998,eosinophil,train,EO
5296,57c98b87-0c56-4b82-8aff-faa3408c5310,eosinophil,train,EO
5297,444db000-164c-457a-b841-8fe343946227,eosinophil,train,EO
5298,8598259c-daeb-4c02-98ef-d3c4c3c4e165,eosinophil,train,EO
5300,2be86a2d-c5c8-49e7-a81b-1900ccda3641,eosinophil,train,EO
5301,64459228-03ea-422a-ae7c-a82c8b82453a,eosinophil,train,EO
5302,b68a057f-f98c-4a2e-a9dc-94bc19b97a25,eosinophil,train,EO
5303,8ee0e3b9-f7af-4c5f-9091-4f114663b23e,eosinophil,train,EO
5305,dd2c2579-9d6b-4e68-b62a-9430c98b3060,monocyte,train,MO
5306,f4e59d36-df98-4e04-a789-4cbc40c069e1,eosinophil,train,EO
5308,2a7e30f1-6426-4770-b233-b72b2cae130a,basophil,train,BA
5309,ebb365dc-e7b2-4195-925f-7b8079b6dd1e,monocyte,train,MO
5312,5377cb89-5d7e-4fb9-9d4a-e6ab4bc0d4f4,eosinophil,train,EO
5316,fc67d8c5-1103-4d34-816e-bc5074f81da7,basophil,train,BA
5317,aa21add3-928f-4a26-b8bc-302778c7d747,eosinophil,train,EO
5318,2e745cc5-1d6a-42b3-a036-d489e8bde277,eosinophil,train,EO
5319,7d49d8e3-ba34-4f5a-8c5e-3bc294af76f0,monocyte,train,MO
5320,43cdb6bd-1b5b-4a9e-bbcb-033b6d71bfc5,monocyte,train,MO
5322,911046e9-42e4-417c-9d0a-dbf422b0423a,eosinophil,train,EO
5325,b0f1fd87-f8cf-4950-9cbf-13b2eb35690f,basophil,train,BA
5326,f72de048-2d77-49e7-b065-c356e2a6113f,basophil,train,BA
5328,21ba4e6b-cc03-41cf-99c9-7ab14ac6a978,eosinophil,train,EO
5330,287552eb-071a-41e2-9c51-81c91d9df281,eosinophil,train,EO
5331,e4a3b828-238a-42d3-a965-47e30614e6f5,eosinophil,train,EO
5332,ce1e10b2-e340-4169-b6d7-61bb65e4885f,eosinophil,train,EO
5334,0859cedc-86f1-4b10-a341-3729267103ed,monocyte,train,MO
5335,ce03c831-9742-426f-a6ae-fa753df34aec,eosinophil,train,EO
5336,29bc045b-fe11-4ebc-aa56-f17467f45227,monocyte,train,MO
5337,ee520dbf-6756-4653-b713-d0fbc704388f,eosinophil,train,EO
5340,6c6f4f85-bda6-4778-9121-0a2939e10b1f,monocyte,train,MO
5341,bb0db6c2-d85d-46d9-b770-a4b37bb1541a,basophil,train,BA
5343,a415731d-a033-4a70-a91b-784a92c63d53,eosinophil,train,EO
5345,22abde0b-3695-47f4-8ff3-2f958730500c,monocyte,train,MO
5346,22226da6-6f25-4bfd-aa24-da3a60a65b10,basophil,train,BA
5349,c9a114d4-3714-4f46-9369-1c937b52a3e3,monocyte,train,MO
5350,1eaa8011-72d5-4ef7-a27c-d78d2914468d,eosinophil,train,EO
5351,eb0d7ab1-af13-4d17-b743-b6c510d8f3d6,monocyte,train,MO
5354,90fd8886-bf66-49fe-87a1-35e5b969a33f,eosinophil,train,EO
5367,c349486d-0c07-4c1a-ac19-5b83162d9cbd,eosinophil,train,EO
5368,ef21a8dd-2852-4857-9aef-74aa2cafe021,eosinophil,train,EO
5369,20029505-2e61-4369-b966-910b65929ffd,monocyte,train,MO
5376,cee99f91-9ceb-48dc-82ce-20008ce880a1,eosinophil,train,EO
5381,e000e029-305e-4d57-9078-72b677e684a3,eosinophil,train,EO
5384,3f0a8165-f40f-4a82-a7da-d285587906e9,basophil,train,BA
5389,838011ab-cc17-484d-a2a6-eb236c7c3896,eosinophil,train,EO
5390,fdd1c129-63b7-40b1-a5d8-0d5c2267f884,monocyte,train,MO
5391,887f5d6e-3605-4f84-81b7-02147b895ed0,basophil,train,BA
5394,e66dc743-8899-4c49-b5cf-41c5127003d9,eosinophil,train,EO
5398,6e2594f7-ad16-40e2-8df5-d4c583a94541,basophil,train,BA
5400,ea04d066-9272-4fbe-84ff-65a95b16e1dd,monocyte,train,MO
5403,9e12bf07-25f1-4bf0-94c9-13671a6b2352,eosinophil,train,EO
5405,bd4a9b49-9d5b-4b5c-9a9f-fc9329179ead,eosinophil,train,EO
5407,b32f3b87-7b4f-4ee5-972d-337d8e58b2d1,eosinophil,train,EO
5408,86e55750-33e7-4361-883d-873cd59ef233,eosinophil,train,EO
5412,584a3d68-a347-4552-8eef-a408aeb68dcf,monocyte,train,MO
5415,1e2d7c2c-deec-44fe-a8e4-0b5609b525c7,eosinophil,train,EO
5417,3043816f-2f5d-4e3c-a6ac-a8e8dd025510,eosinophil,train,EO
5423,a9f68a9e-58e3-44c8-a327-91f0e1dbf96b,eosinophil,train,EO
5424,21f5f80b-926d-42b2-89bf-032ad9426166,basophil,train,BA
5429,391744ce-3d0f-4760-8a26-10bee6d17155,eosinophil,train,EO
5430,dfaba95f-faf9-463c-aab5-dc4ad8cd03d6,basophil,train,BA
5431,e700ec66-8f97-4b27-9b6d-78a978bca564,eosinophil,train,EO
5433,20df6ae1-7e7d-43c2-b092-2d4119fd9032,eosinophil,train,EO
5434,96609a50-4e70-4bf1-a09f-23af2c22a1f6,eosinophil,train,EO
5437,671ef460-b5b7-4102-a5d3-2b074815ca9c,eosinophil,train,EO
5439,1731c02a-9ce3-4798-91fb-5db71d840cbd,basophil,train,BA
5442,3f777c09-f6f3-4fb6-9741-2c29d91c3158,eosinophil,train,EO
5445,d933ea77-6525-42e7-b7f4-c5f5d9ac3aae,monocyte,train,MO
5447,326d90bd-e472-4bb8-8fa2-163b2d32371c,eosinophil,train,EO
5449,8e1edf5e-5c05-4232-a7ee-1f1cf3099342,eosinophil,train,EO
5450,e6f9f666-e529-4909-956a-2e8d1075189e,monocyte,train,MO
5452,1180ffca-b68d-4234-aef9-f7ea751d7d56,monocyte,train,MO
5454,4184db1e-b10c-4cbb-adf0-12012ad208fe,monocyte,train,MO
5455,19815c4d-015f-4541-afc1-6d5beb28d222,eosinophil,train,EO
5461,52117ccb-9150-4cf5-bc7d-445f292944f4,basophil,train,BA
5464,efe72999-f60c-432f-9a4a-d8ee729c3916,basophil,train,BA
5472,0b1fa576-20ed-4e93-8508-9b2694d78060,basophil,train,BA
5473,5f7011d1-0181-48e1-a5e5-a18fddd7e59f,basophil,train,BA
5474,9f8bc3a2-304c-4e54-b41e-a1ba1039136c,eosinophil,train,EO
5479,4f0bd3c4-096a-4668-9fcf-aedc21d4a936,monocyte,train,MO
5484,42eb8a68-f19a-4160-a158-a694057220d2,eosinophil,train,EO
5486,d00a2004-2af4-4da9-a556-787f7f6576f5,monocyte,train,MO
5490,4d783909-15a5-423b-92a9-c94e17a89746,monocyte,train,MO
5498,708baf74-9f6c-465d-8cec-f7a65b5e273f,basophil,train,BA
5503,adb96589-8f1e-4637-b25b-0402d18857ae,eosinophil,train,EO
5504,100a9dac-a131-4cf2-8364-368eadd817c8,eosinophil,train,EO
5505,8bedb715-f18a-4269-b136-4c1533c4ff18,eosinophil,train,EO
5507,8227bc95-1af8-424f-af21-7e974635bda7,eosinophil,train,EO
5510,a4d6b6a4-f9f8-4365-9a8d-757004bc6418,eosinophil,train,EO
5514,71a941ad-503a-45b8-8111-2820b22387a1,eosinophil,train,EO
5518,62cb3c4e-514c-4f84-94bc-b3b236339368,basophil,train,BA
5520,ca583d1c-e836-41af-9f1e-cba47184e8bd,eosinophil,train,EO
5526,df52832a-83ed-48da-844a-0be38e77684f,basophil,train,BA
5528,dc1f7944-9326-41e2-98ba-cbbb0f1c6e7d,eosinophil,train,EO
5532,ea9d25a2-c2fb-4f47-97d0-7e2657e35246,monocyte,train,MO
5535,1fa19b0d-c7df-476a-a558-30231a292931,eosinophil,train,EO
5537,29095950-1ea1-4618-bf8f-24475b8c0e0f,eosinophil,train,EO
5540,ae60fefe-acfc-4eb5-9c32-9aad9243d597,eosinophil,train,EO
5541,14287316-c871-4820-90c4-115b7a85df12,eosinophil,train,EO
5543,4733afa8-fa62-420f-8be8-cdf18061471a,basophil,train,BA
5544,ddb726a1-50dc-4a17-bb62-7c6ec798b56f,monocyte,train,MO
5548,4946dcc7-51c5-43a0-ad2b-a85f15071ec3,basophil,train,BA
5549,612e2819-4b42-4ef5-aa62-0b02da4f9770,monocyte,train,MO
5553,89d2ddac-a534-4dc3-b2d6-13442ebb06be,basophil,train,BA
5560,563e7632-454a-4300-8658-82711ca1ec10,eosinophil,train,EO
5565,c1a182ac-4806-4349-835b-4e2241bf4229,eosinophil,train,EO
5571,14401646-32e3-4d8d-83db-1ce29d74ca25,monocyte,train,MO
5572,350212c2-f7ff-437e-84ec-0b6c36df4b13,eosinophil,train,EO
5576,9669da75-3f88-43a8-a5e2-e144915e7597,eosinophil,train,EO
5577,87e11c0a-4aeb-4353-a916-5bd8eaf501c4,eosinophil,train,EO
5579,79d34c18-6168-43a8-8b6e-79480f1affee,basophil,train,BA
5583,d3b2938d-da98-439e-999a-4abc39b81c1f,basophil,train,BA
5584,0c403b47-4d47-4b8d-8c6c-ffa743b493bf,eosinophil,train,EO
5585,2e635657-52b3-4f1d-af8c-e3cbcb66dba7,monocyte,train,MO
5586,251e2082-02d1-4dc3-a765-fbaa0f8391be,eosinophil,train,EO
5590,71cf8441-298a-4e1a-a39e-3b5734adc139,monocyte,train,MO
5596,b8dea79b-4ce4-4d01-9c91-ba616dc9a62f,eosinophil,train,EO
5598,c8f056d4-7127-449b-945d-27cef320fbd3,eosinophil,train,EO
5599,09d37598-8d17-4ae2-a4c5-a6aacc72fe9e,monocyte,train,MO
5603,20c7b6bc-2b6c-4aa0-ad07-bb4cdccf0d27,basophil,train,BA
5605,a74b32bd-3f2b-468a-8cf7-46b68c521439,monocyte,train,MO
5609,e6ec5a80-9e11-4db6-a97d-5efc05068cb2,eosinophil,train,EO
5612,63cf9faf-3a4a-48c8-9130-352d770354a2,monocyte,train,MO
5617,6c209c89-df02-483f-bcde-27d485c41481,eosinophil,train,EO
5622,4d3c1cb6-a895-4235-b909-ad5453d4046e,monocyte,train,MO
5623,07926332-447d-4467-bc7c-6e131d38c627,basophil,train,BA
5624,25b50382-3237-4748-98eb-e3cae090e1b5,eosinophil,train,EO
5625,92234158-9104-4aad-a5e4-5a640f5316b3,monocyte,train,MO
5642,e0fee295-1dc7-42bd-933e-9f205f1c4477,eosinophil,train,EO
5644,51c1bb14-3c54-4dc7-af8a-69cfc85718a6,eosinophil,train,EO
5646,60386731-0f14-43f0-8c04-afe216173760,eosinophil,train,EO
5661,bd367e22-07a4-4df0-8f44-660efc82452e,basophil,train,BA
5662,3a7e7a1a-583e-44a4-8882-b3e8f290866a,eosinophil,train,EO
5667,442ee12e-4280-4cd7-9fd2-1c5756efe551,eosinophil,train,EO
5668,5c3dcf1d-4023-42ad-912b-31b290e8f43c,eosinophil,train,EO
5671,7e9dd34a-c214-4978-82d5-8e52be3697be,monocyte,train,MO
5675,1773e600-6d84-4a59-bd71-92f2d53c83db,eosinophil,train,EO
5678,4e2cc3e5-865a-403e-b272-75cedd854be4,basophil,train,BA
5680,23788af2-019d-41ce-a6e3-66308ca3e940,eosinophil,train,EO
5682,9e7ecc4e-1d61-416e-a1be-a4943bcdd0eb,monocyte,train,MO
5686,c9b8a3fa-3066-42e0-826d-168a529c7776,eosinophil,train,EO
5687,6c8da941-0382-418a-9b1d-2605cc9d2d85,eosinophil,train,EO
5688,7d1d3e8e-2730-4803-bfd3-13440936ba76,eosinophil,train,EO
5689,c43b9eda-8e4d-4d83-b1d1-ecf3e90d3586,monocyte,train,MO
5690,68fa9cfe-876e-4812-9636-fccfe1f6cedb,monocyte,train,MO
5702,ef49f485-412c-43b9-9954-5d000403c232,basophil,train,BA
5704,57118c17-568e-4abc-b042-4ad2ceeab436,monocyte,train,MO
5706,5afa6255-4b44-475a-b8e7-2f3cbe606e73,eosinophil,train,EO
5709,79baeba3-0942-4c65-a3fe-91fa9ad7b9e9,eosinophil,train,EO
5712,d694aa1d-7bc8-4129-b093-c93c215a6dbf,basophil,train,BA
5717,f51431fb-568e-46d3-b4d9-6075ff3b8353,monocyte,train,MO
5721,450aeaa4-817b-4087-ad7a-0a77069a84db,eosinophil,train,EO
5724,5dbdf8c2-8496-4b5f-b3c0-4f28142dd09f,eosinophil,train,EO
5727,7b4ba485-a903-4d34-b939-ad01b6ea24c6,eosinophil,train,EO
5731,a40c226c-5a11-4aa6-a64b-8badfe5d8851,eosinophil,train,EO
5732,f28bc36b-f3f9-44db-bd60-27e579f32f13,eosinophil,train,EO
5735,7b7b8c44-c1a7-4760-8ccd-597c3978626a,eosinophil,train,EO
5737,8834ef07-6ec2-4c91-9441-5dcf584d8cdb,basophil,train,BA
5739,5930e07a-64ea-4dbf-a2e8-931f913b0916,monocyte,train,MO
5742,f254d35f-4dd2-46ab-8662-5cad6ec29052,monocyte,train,MO
5747,34e427e7-1a0e-4283-860e-0bf73a0e8ea2,basophil,train,BA
5748,9b5d5cc3-a9be-4efb-9d46-04d4638bf41b,monocyte,train,MO
5753,55c24697-120a-4aa6-aca9-90ef209600dd,eosinophil,train,EO
5760,a0f1014f-799f-48e7-8f95-929aa3597b79,eosinophil,train,EO
5761,6aabd0f6-f969-4c85-afc5-5fe35b07be72,monocyte,train,MO
5765,3087064f-b031-4dc6-83ec-b480ca56e390,eosinophil,train,EO
5766,4e0b63d3-4a95-4690-9214-509492198229,monocyte,train,MO
5767,594ad24b-27af-4bef-a84c-3edc922feeca,monocyte,train,MO
5771,44ab8422-27d0-45b4-95cd-8c637e05bf5e,monocyte,train,MO
5772,32d9b4cd-68cc-4c5e-aa2d-a63c9051e1eb,eosinophil,train,EO
5774,f219cb4b-cc06-4cb4-a770-95e6b16319ef,eosinophil,train,EO
5779,9b122323-62fb-4213-b190-3648b51d3e06,monocyte,train,MO
5781,e4e05c2e-7100-4ad1-bd63-8eba8ebc1095,eosinophil,train,EO
5783,6fc21ec9-ee98-4840-a4d7-d4ba92f232b9,eosinophil,train,EO
5785,0e2612d1-d7eb-4c2f-bdf3-546bb87a9352,basophil,train,BA
5786,0a86d5a4-27a1-4b6d-a8e5-5548bc8c19e7,eosinophil,train,EO
5788,4bfa74b8-6293-4d9c-bb2a-1af12c7a60dd,eosinophil,train,EO
5793,6b685753-4a34-400e-b94b-0277220f2d50,eosinophil,train,EO
5794,6997d6f1-434c-4abd-b7b1-e84cd1b8c815,eosinophil,train,EO
5799,23573ae5-969f-45a8-85dc-c562095a8fec,eosinophil,train,EO
5801,b05df327-018c-41b8-a628-c6b1d0b29896,eosinophil,train,EO
5803,ce05768d-17e3-4537-bc2f-c57b1a7024b2,basophil,train,BA
5804,41789f57-96ef-479b-b158-311210e8c18f,eosinophil,train,EO
5806,31cc3428-13b8-4f27-a099-39bd7d1ba0cd,monocyte,train,MO
5808,50ca702b-9eac-49aa-8265-5450b2a684a3,eosinophil,train,EO
5809,53837b26-3d98-44d7-ad91-7c97684ecce5,eosinophil,train,EO
5825,7f6f45ea-de10-4a75-b265-085ae60dfe24,eosinophil,train,EO
5828,736dec03-157f-46a1-a381-bdc0051df8f1,eosinophil,train,EO
5829,71df4374-457c-4ddc-a05b-0134dca4cdf3,eosinophil,train,EO
5834,cc0c1450-bc1a-4a50-9864-e70a0eb1711c,eosinophil,train,EO
5836,ef773ae0-e054-4f49-a187-dd71a317787b,monocyte,train,MO
5838,933e55cd-2ee1-4a4c-8259-6eb92245918d,eosinophil,train,EO
5840,c38a04fe-31b2-407b-82af-4e63695e472e,monocyte,train,MO
5854,62d9b5d3-53b6-4eab-b0c0-64375139cf3d,eosinophil,train,EO
5856,c475d444-136b-4f31-b1ad-6236fe2f6b18,eosinophil,train,EO
5860,75916bd7-b2bf-48a3-a5d7-531867f1ce3e,eosinophil,train,EO
5863,2a24cbcf-1bff-41f5-be8d-901a1e4daec4,monocyte,train,MO
5865,e9aed0b6-5b4a-4d06-834f-efd1006022e3,eosinophil,train,EO
5868,24a44a14-5d03-4856-8c9a-438abb7796a3,eosinophil,train,EO
5873,a741cd73-97bd-47c3-8947-17b2fdca39cd,monocyte,train,MO
5874,20bf1ff3-5cad-4ec6-95ba-3a74d0f71d54,eosinophil,train,EO
5880,1732ba9f-a2e9-410a-982b-76b65703e0fe,basophil,train,BA
5882,5683ef55-5544-42cb-8b14-6312c531485a,basophil,train,BA
5889,346cc16d-6b71-482a-9438-1a516f316137,eosinophil,train,EO
5890,97cbe20a-ee3f-4f4f-b4a8-4d5c2374a8e2,monocyte,train,MO
5891,dc85985e-fe9b-4f6e-9d11-e1ce23acbb45,monocyte,train,MO
5893,a13873e1-dce8-4208-9a5d-8f0c6944f88f,basophil,train,BA
5896,95c1462d-d218-459b-a220-3dd0105b933a,monocyte,train,MO
5897,dc0a4d85-9ffb-4041-98c6-bd23ad03935d,eosinophil,train,EO
5898,505bda07-acc1-45c6-86b8-7ac9a4f7fe84,monocyte,train,MO
5906,bb07275e-c7a3-46db-8527-ff2b491c0248,monocyte,train,MO
5917,065c0307-548b-4e20-9002-8d00ccfbe835,eosinophil,train,EO
5918,62051f32-b975-42c4-8de9-aa93439e6c64,eosinophil,train,EO
5920,4043f016-aecf-45ab-895c-f7e3a6384657,eosinophil,train,EO
5921,86925e40-4a83-4bab-9fa1-f5e959d2aa1a,basophil,train,BA
5924,aaf3823b-3123-4a1a-858d-d78bf6972086,monocyte,train,MO
5931,d09aa6bd-9e12-401b-9f02-907800a7210c,eosinophil,train,EO
5932,e00c92b2-fc1e-4259-a0c0-74912dd6a7dd,eosinophil,train,EO
5933,721f410a-48b4-472d-9c57-b88ca04571bc,eosinophil,train,EO
5935,4dbb72aa-3c46-4c0f-8160-74601011c4c9,eosinophil,train,EO
5937,d7ab0b20-8f94-43b1-8e49-11b431767edf,monocyte,train,MO
5941,1240d5df-f25e-4bca-b769-852e5c230ca1,eosinophil,train,EO
5943,2a9fbb60-73dc-4db3-9e48-71efe40a7838,eosinophil,train,EO
